,text,book,line,string
26312,iliad,2,391,ὅς δέ ἐκ ἐγώ ἀπάνευθε μάχη ἐθέλω νοέω
26313,iliad,2,392,μιμνάζω παρά ναῦς κορωνίς οὐ ἕ ἔπειτα
26314,iliad,2,393,ἄρκιος εἰμί φεύγω κύων ἑός οἰωνός
26315,iliad,2,394,ὡς φημί Ἀργεῖος δέ μέγ ἰάχω ὡς ὅτε κῦμα
26316,iliad,2,395,ἀκτή ἐφ ὑψηλός ὅτε κινέω Νότος ἔρχομαι
26317,iliad,2,396,πρόβλη σκόπελος ὁ ζόν οὐ ποτέ κῦμα λείπω
26318,iliad,2,397,παντοῖος ἄνεμος ὅτε ἄν ἔνθα ἤ ἔνθα γίγνομαι
26319,iliad,2,398,ἀνίστημι δή ὄρνυμι κεδάννυμι κατά ναῦς
26320,iliad,2,399,καπνίζω τε κατά κλισία καί δεῖπνον αἱρέω
26321,iliad,2,400,ἄλλος δή ἄλλος ῥέζω θεός αἰειγενετάος
26322,iliad,2,401,εὔχομαι θάνατος τε φεύγω καί μῶλος Ἄρης
26323,iliad,2,402,ἀτάρ ὁ βοῦς ἱερεύω ἄναξ ἀνήρ Ἀγαμέμνων
26324,iliad,2,403,πίων πενταέτηρος ὑπερμενής Κρονίων ἤ
26325,iliad,2,404,κικλήσκω δέ γέρων ἀριστεύς Παναχαιοί
26326,iliad,2,405,Νέστωρ μέν πρώτιστος καί Ἰδομενεύς ἄναξ
26327,iliad,2,406,ἀτάρ πίπτω Αἴας δύο καί Τυδεύς υἱός
26328,iliad,2,407,ἕκτος δή αώς Ὀδυσσεύς Ζεύς μῆτις ἀτάλαντος
26329,iliad,2,408,αὐτόματος δέ ἕ ἔρχομαι βοή ἀγαθός Μενέλαος
26330,iliad,2,409,εἴδω γάρ κατά θυμός ἀδελφός ὡς πονέω
26331,iliad,2,410,βοῦς δέ περιίστημι καί οὐλοχύται ἀναιρέω
26332,iliad,2,411,ὁ δή εὔχομαι μετάφημι κρείων Ἀγαμέμνων
26333,iliad,2,412,Ζεύς κύδιστος μέγας κελαινεφής αἰθήρ ναίω
26334,iliad,2,413,μή πρίν ἐπ ἠέλιος δύω καί ἐπί κνέφας ἔρχομαι
26335,iliad,2,414,πρίν ἐγώ κατά πρηνής βάλλω Πρίαμος μέλαθρον
26336,iliad,2,415,αἰθαλόεις πίμπρημι δέ πῦρ δάιος θύρετρα
26337,iliad,2,416,Ἑκτόρεος δέ χιτών περί στῆθος δαίζω
26338,iliad,2,417,χαλκός ῥωγαλέος πολύς ζόν ἀνίημι αὐτός ἑταῖρος
26339,iliad,2,418,πρηνής ἐν κονία ὀδάξ λάζομαι γαῖα
26340,iliad,2,419,ὡς φημί οὐ ἄρα πω ἕ ἐπικραίνω Κρονίων
26341,iliad,2,420,ἀλλά ὁ γε δέχομαι μέν ἱερός πόνος ζόν ἀμέγαρτος ὀφέλλω
26342,iliad,2,421,ἀτάρ ἐπεί ἄων εὔχομαι καί οὐλοχύται προβάλλω
26343,iliad,2,422,αὐερύω μέν πρῶτος καί σφάζω καί δείρνυμι
26344,iliad,2,423,μηρός τ ἐκτέμνω κατά τε κνῖσα καλύπτω
26345,iliad,2,424,δίπτυξ ποιέω ἐπ αὐτός ζόν ὀμοθαίνω
26346,iliad,2,425,καί ὁ μέν ἄρα σχίζα ἄφυλλος κατακαίω
26347,iliad,2,426,σπλάγξ δή ἄρα ἀμπείρω ὑπερέχω Ἥφαιστος
26348,iliad,2,427,ἀτάρ ἐπεί κατά μήρ καίω καί σπλάγξ πατέομαι
26349,iliad,2,428,μιστύλλω τ ἄρα ἄλλος καί ἀμφ ὀβελός πείρω
26350,iliad,2,429,ὀπτάω τε περιφραδής ἐρύω τε πᾶς
26351,iliad,2,430,ἀτάρ ἐπεί παύω πόνος τεύχω τε δαίς
26352,iliad,2,431,δαίνυμι οὐδέ τις θυμός δέω δαίς ἔισος
26353,iliad,2,432,ἀτάρ ἐπεί πόσις καί ἐδητύς ἐκ ἔρος ἵημι
26354,iliad,2,433,ὁ ἄρα μῦθος ἄρχω Γερήνιος ἱππότης Νέστωρ
26355,iliad,2,434,Ἀτρείδης κύδιστος ἄναξ ἀνήρ Ἀγαμέμνων
26356,iliad,2,435,μηκέτι νῦν δήθ αὖθι λέγω μήδ ἔτι δηρός
26357,iliad,2,436,ἀναβάλλω ἔργον ὁ δή θεός ἐγγυαλίζω
26358,iliad,2,437,ἀλλά ἄγε κῆρυξ μέν Ἀχαιός χαλκοχίτων
26359,iliad,2,438,λαός κηρύσσω ἀγείρω κατά ναῦς
26360,iliad,2,439,ἐγώ δή ἀθρόος ὧδε κατά στρατός εὐρύς Ἀχαιός
26361,iliad,2,440,εἶμι ὄφρα ἄν ταχύς ἐγείρω ὀξύς Ἄρης
26362,iliad,2,441,ὡς φημί οὐ ἀπιθέω ἄναξ ἀνήρ Ἀγαμέμνων
26363,iliad,2,442,αὐτίκα κῆρυξ λιγύφθογγος κελεύω
26364,iliad,2,443,κηρύσσω πόλεμος δέ κάρα κομάω Ἀχαιός
26365,iliad,2,444,ὁ μέν κηρύσσω ὁ ζόν ἀγείρω μάλ ὦκα
26366,iliad,2,445,ὁ δή ἀνίημι Ἀτρείδης Διοτρεφής βασιλεύς
26367,iliad,2,446,θύνω κρίνω μετά δέ γλαυκῶπις Ἀθήνη
26368,iliad,2,447,αἰγίς ἔχω ἐρίτιμος ἀγήραος ἀθάνατος τε
26369,iliad,2,448,ὁ ἑκατόν θύσανος παγχρύσεος ἠερέθομαι
26370,iliad,2,449,πᾶς ἐυπλεκής ἑκατόμβοιος δέ ἕκαστος
26371,iliad,2,450,σύν ὁ παιφάσσω διασεύομαι λαός Ἀχαιός
26372,iliad,2,451,ὀτρύνω εἶμι ἐν δέ σθένος ὄρνυμι ἕκαστος
26373,iliad,2,452,καρδία ἄλληκτος πολεμίζω ἠδέ μάχομαι
26374,iliad,2,453,ὁ δή ἄφαρ πόλεμος γλυκύς γίγνομαι ἤ νέομαι
26375,iliad,2,454,ἐν ναῦς γλαφυρός φίλος εἰς πατρίς γαῖα
26376,iliad,2,455,ἠύτε πῦρ ἀίδηλος ἐπιφλέγω ἄσπετος ὕλη
26377,iliad,2,456,ὄρος ἐν κορυφή ἕκαθεν δέ τε φαίνω αὐγή
26378,iliad,2,457,ὡς ὁ ἔρχομαι ἀπό χαλκός θεσπέσιος
26379,iliad,2,458,αἴγλη παμφανόων διά αἰθήρ οὐρανός ἵκω
26380,iliad,2,459,ὁ δή ὡς μιμέω ὄρνις πετεηνός ἔθνος πολύς
26381,iliad,2,460,χής ἤ γέρανον ἤ κύκνος δουλιχόδειρος
26382,iliad,2,461,Ἀσίω ἐν λειμών Καύστρια ἀμφί ῥεῖθρον
26383,iliad,2,462,ἔνθα καί ἔνθα ποτάομαι ἀγάλλω πτερύξ
26384,iliad,2,463,κλαγγηδόν προκαθίζω σμαραγέω δέ τε λειμών
26385,iliad,2,464,ὡς ὁ ἔθνος πολύς ναῦς ἀπό καί κλισία
26386,iliad,2,465,εἰς πεδίον προχέω Σκαμάνδριον ἀτάρ ὑπό χθών
26387,iliad,2,466,σμερδαλέος κοναβίζω πούς αὐτός τε καί ἵππος
26388,iliad,2,467,ἵστημι δή ἐν λειμών Σκαμάνδριος ἀνθεμόεις
26389,iliad,2,468,μυρίος ὅσος τε φύλλον καί ἄνθος γίγνομαι ὥρα
26390,iliad,2,469,ἠύτε μυιεύς ἁδινός ἔθνος πολύς
26391,iliad,2,470,ὅς τε κατά σταθμός ποιμνήιος ἀλέσκω
26392,iliad,2,471,ὥρα ἐν ἐαρινός ὅτε τε γλάγος ἄγγος δεύω
26393,iliad,2,472,τόσος ἐπί Τρώς κάρα κομάω Ἀχαιός
26394,iliad,2,473,ἐν πεδίον ἵστημι διαρραίω μέμαα
26395,iliad,2,474,ὁ δή ὡς τ αἰπόλιον πλάω αἴξ αἰπόλος ἀνήρ
26396,iliad,2,475,ῥεῖα διακρίνω ἐπεί ἄν νομός μίγνυμι
26397,iliad,2,476,ὡς ὁ ἡγεμών διακοσμέω ἔνθα καί ἔνθα
26398,iliad,2,477,ὑσμίνη δή εἶμι μετά δέ κρείων Ἀγαμέμνων
26399,iliad,2,478,ὄμμα καί κεφαλή ἴκελος Ζεύς τερπικέραυνος
26400,iliad,2,479,Ἄρης δέ ζώνη στέρνον δέ Ποσειδεών ἤ
26401,iliad,2,480,ἠύτε βοῦς ἀγέλη μέγ ἔξοχος πέλω πᾶς
26402,iliad,2,481,ταῦρος ὁ γάρ τε βοῦς μεταπρέπω ἀγείρω
26403,iliad,2,482,τοῖος ἄρα Ἀτρείδης τίθημι Ζεύς ἦμαρ ἐκεῖνος
26404,iliad,2,483,ἐκπρέπω ἐν πολύς καί ἔξοχος ἥρως
26405,iliad,2,484,εἶπον νῦν ἐγώ Μοῦσα Ὀλύμπιος δῶμα ἔχω
26406,iliad,2,485,σύ γάρ θεά εἰμί πάρειμι τε εἴδω τε πᾶς
26407,iliad,2,486,ἐγώ δέ κλέος οἶος ἀκούω οὐδέ τις οἶδα
26408,iliad,2,487,ὅς τις ἡγεμών Δαναοί καί κοίρανος εἰμί
26409,iliad,2,488,πληθύς δή οὐ ἄν ἐγώ μυθέομαι οὐ ὀνομήνω
26410,iliad,2,489,οὐδάω εἰ ἐγώ δέκα μέν γλῶσσα δέκα δέ στόμα εἰμί
26411,iliad,2,490,φωνή δή ἄρρηκτος χάλκεος δέ ἐγώ ἦτορ ἔνειμι
26412,iliad,2,491,εἰ μή Ὀλύμπιος Μοῦσα Ζεύς αἰγίοχος
26413,iliad,2,492,θυγάτηρ μιμνήσκω ὅσος ὑπό Ἴλιος ἔρχομαι
26414,iliad,2,493,ἀρχός αὖ ναῦς ἐρῶ ναῦς τε πρόπας
26415,iliad,2,494,Βοιωτός μέν Πηνέλεως καί Λήῖτος ἄρχω
26416,iliad,2,495,Ἀρκεσίλαος τε Προθοήνωρ τε Κλονίος τε
26417,iliad,2,496,ὅς τί Ἴρια νέμω καί Αὐλίς πετρήεις
26418,iliad,2,497,Σχοῖνος τε Σκῆλος τε πολύκνημος μιμέω Ἐτεωνός
26419,iliad,2,498,Θέσπεια Γραῖα τε καί εὐρύχορος Μυκαλησσός
26420,iliad,2,499,ὅς τ ἀμφ Ἅρμ νέμω καί Εἰλέσιος καί Ἐρυθράς
26421,iliad,2,500,ὅς τ ἱλέα ἔχω ἀνά Ὕλη καί Πετεών
26422,iliad,2,501,Ὠκαλέη Μεδεών μιμέω ἐυκτίμενος πτολίεθρον
26423,iliad,2,502,Κῶπας Εὔτρησις τε πολυτρήρων τε Θίσβη
26424,iliad,2,503,ὅς τε Κορώνεια καί ποιηής Ἁλίαρτος
26425,iliad,2,504,ὅς τε Πλάταια ἔχω ἠδ ὁ Γλισά νέμω
26426,iliad,2,505,ὅς τί Ὑποθήβας ἔχω ἐυκτίμενος πτολίεθρον
26427,iliad,2,506,Ὀγχηστός ς ἱερός Ποσιδήιος ἀγλαός ἄλσος
26428,iliad,2,507,ὅς τε πολυστάφυλος Ἄρνης ἔχω ὅς τε Μίδεια
26429,iliad,2,508,Νισά τε ζάθεος Ἀνθηδών μιμέω εἰσχατάω
26430,iliad,2,509,ὁ μέν πεντήκοντα ναῦς κίω ἐν δέ ἕκαστος
26431,iliad,2,510,κοῦρος Βοιωτός ἑκατόν καί εἴκοσι βαίνω
26432,iliad,2,511,ὁ δή Ἀσπληδών ναίω εἰς Ὀρχομενός Μινύειος
26433,iliad,2,512,ὁ ἄρχω Ἀσκάλαφος καί Ἰάλμενος υἱός Ἄρης
26434,iliad,2,513,ὅς τίκτω Ἀστυόχη δόμος Ἄκτωρ Ἀζείδης
26435,iliad,2,514,παρθένος αἰδοῖος ὑπέρωιος εἰσαναβαίνω
26436,iliad,2,515,Ἄρης κρατερός ὁ δέ ἕ παραλέχομαι λάθρῃ
26437,iliad,2,516,ὁ δέ τριάκοντα γλαφυρός ναῦς στιχάομαι
26438,iliad,2,517,ἀτάρ Φωκεύς Σχεδίος καί Ἐπίστροφος ἄρχω
26439,iliad,2,518,υἱός Ἴφιτος μεγάθυμος Ναυβολίδης
26440,iliad,2,519,ὁ Κυπάρισσος ἔχω Πυθών τε πετρήεις
26441,iliad,2,520,Κρίσα τε ζάθεος καί Δαυλίς καί Πανοπεύς
26442,iliad,2,521,ὅς τ Ἀνεμώρεια καί Ὑάμπολις ἀμφινέμομαι
26443,iliad,2,522,ὅς τ ἄρα παρά ποταμός Κηφίσης δῖος ναίω
26444,iliad,2,523,ὅς τε Λίλαια ἔχω πηγή ἐπί Κηφισός
26445,iliad,2,524,ὁ δι ἅμα τεσσαράκοντα μέλας ναῦς ἕπομαι
26446,iliad,2,525,ὁ μέν Φωκεύς στίξ ἵστημι ἀμφιέπω
26447,iliad,2,526,Βοιωτός δή ἔμπλην ἐπ ἀριστερός θωρήσσω
26448,iliad,2,527,Λοκροί δή ἡγεμονεύω Ὀιλεύς ταχύς Αἴας
26449,iliad,2,528,μέων οὐ τις τόσος γε ὅσος Τελαμώνιος Αἴας
26450,iliad,2,529,ἀλλά πολύς μέως ὀλίγος μέν εἰμί λινοθώρηξ
26451,iliad,2,530,ἐγχείη δή καίνυμαι Πανέλληνες καί Ἀχαιός
26452,iliad,2,531,ὁ Κῦνος τος νέμω Ὀπόεις τε Καλλίαρος τε
26453,iliad,2,532,Βῆσσα τε Σκάρφη τε καί Αὐγειαί ἐρατεινός
26454,iliad,2,533,Τάρφη τε Θρόνιον τε Βοάγριος ἀμφί ῥεῖθρον
26455,iliad,2,534,ὁ δή ἅμα τεσσαράκοντα μέλας ναῦς ἕπομαι
26456,iliad,2,535,Λοκροί ὁ ναίω πέραν ἱερή Εὔβοια
26457,iliad,2,536,ὁ δή Εὔβοια ἔχω μένος πνέω Ἄβης
26458,iliad,2,537,χαλκίς μιμέω Εἰρέτρια τε πολυστάφυλος ς Ἱστία
26459,iliad,2,538,Κήρινθος τ φηλί Ζεύς τος αἰπύς πτολίεθρον
26460,iliad,2,539,ὅς τε Κάρυστος ἔχω ἠδ ὁ Στύρος ναιετάω
26461,iliad,2,540,ὁ αὖθε ἡγεμόνω Ἐλεφήνωρ ὄζος Ἄρης
26462,iliad,2,541,Χαλκωδοντιάδης μεγάθυμος ἀρχός Ἄβας
26463,iliad,2,542,ὁ δή ὡμ Ἄβης ἕπομαι θοός ὄπισθεν κομάω
26464,iliad,2,543,αἰχμητής μέμαα ὀρεκτός μελία
26465,iliad,2,544,θώραξ ῥήγνυμι δάιος ἀμφί στῆθος
26466,iliad,2,545,ὁ δή ἅμα τεσσαράκοντα μέλας ναῦς ἕπομαι
26467,iliad,2,546,ὁ δή ἄρα Ἀθῆναι ἔχω ἐυκτίμενος πτολίεθρον
26468,iliad,2,547,δῆμος Ἐρεχθεύς μεγαλήτωρ ὅς ποτ Ἀθήνη
26469,iliad,2,548,θρέπω Ζεύς θυγάτηρ τίκτω δέ ζείδωρος ἄρουρα
26470,iliad,2,549,κατά δή ἐν Ἀθῆνη ἵζω ἑός ἐν πίων ναός
26471,iliad,2,550,ἔνθα δέ μιν ταῦρος καί ἀρνειός ἱλάομαι
26472,iliad,2,551,κοῦρος Ἀθηναῖος περιτέλλομαι ἐνιαυτός
26473,iliad,2,552,ὁ αὖθε ἡγεμών υἱός Πετεώς Μενεσθεύς
26474,iliad,2,553,ὁ δή οὐ πω τις ὅμοιος ἐπιχθόνιος γίγνομαι ἀνήρ
26475,iliad,2,554,κοσμέω ἵππος τε καί ἀνήρ ἀσπιδιώτης
26476,iliad,2,555,Νέστωρ οἶος ἐρίζω ὁ γάρ προγενής εἰμί
26477,iliad,2,556,ὁ δή ἅμα πεντήκοντα μέλας ναῦς ἕπομαι
26478,iliad,2,557,Αἴας δή ἐκ Σαλαμίς ἄγω δυοκαίδεκα ναῦς
26479,iliad,2,558,ἵστημι δή ἄγω ἵν Ἀθήναιος ἵστημι φάλαγξ
26480,iliad,2,559,ὁ δή Ἄργός τος ἔχω Τίρυνς τε τειχιόεις
26481,iliad,2,560,Ἑρμιόνης Ἀσίνη τε βαθύς κατά κόλπος ἔχω
26482,iliad,2,561,Τροιζή Ἠιών τε καί ἀμπελόεις Ἐπίδαυρος
26483,iliad,2,562,ὅς τ ἔχω Αἴγινα Μάσα τε κοῦρος Ἀχαιός
26484,iliad,2,563,ὁ αὖθε ἡγεμονεύω βοή ἀγαθός Διομήδης
26485,iliad,2,564,καί Σθένελος Καπανεύς ἀγακλειτός φίλος υἱός
26486,iliad,2,565,ὁ δή ὡμ Εὐρύαλος τρίτατος κίω ἰσόθεος φώς
26487,iliad,2,566,Μηκιστεύς υἱός Ταλαϊονίδης ἄναξ
26488,iliad,2,567,σύμπας δή ἡγέομαι βοή ἀγαθός Διομήδης
26489,iliad,2,568,ὁ δι ἀνά ὀγδοήκοντα μέλας ναῦς ἕπομαι
26490,iliad,2,569,ὁ δέ Μυκήνη ἔχω ἐυκτίμενος πτολίεθρον
26491,iliad,2,570,ἀφνειός τε Κόρινθος ἐυκτίμενος τε Κλεωνά
26492,iliad,2,571,Ὀρνειάς τ νέμω Ἀραιθύρα τος ἐρατεινός
26493,iliad,2,572,καί Σικύα ὅθ ἄρα Ἄδρηστος πρᾶτος ἐμβασιλεύω
26494,iliad,2,573,ὅς τί Ὑπερησία τε καί αἰπεινός Γονόεις
26495,iliad,2,574,Πελλήνη τ ἔχω ἀνά Αἴγιος ἀμφινέμομαι
26496,iliad,2,575,Αἰγιαλός μιμέω ἀνά πᾶς καί ἀνίημι Ἑλίκη εὐρύς
26497,iliad,2,576,ὁ ἑκατόν ναῦς ἄρχω κρείων Ἀγαμέμνων
26498,iliad,2,577,Ἀτρείδης ἅμα ὁ γε πολύς πλεῖστος καί ἄριστος
26499,iliad,2,578,λαός ἕπον ἐν ζόν αὐτός δύω νῶροψ χαλκός
26500,iliad,2,579,κυδιάω πᾶς δέ μεταπρέπω ἥρως
26501,iliad,2,580,οὕνεκ ἄριστος εἰμί πολύς δέ πλεῖστος ἄγω λαός
26502,iliad,2,581,ὁ δή ἔχω κοῖλος Λακεδαίμων κήτωε
26503,iliad,2,582,Φᾶρις τε σπάρτη τε πολυτρήρων τε Μέσσα
26504,iliad,2,583,Βρυσειάς τ νέμω καί Αὐγειαί ἐρατεινός
26505,iliad,2,584,ὅς τ ἄρα Ἀμύκλας ἔχω Ἕλος ἑός φηλί πτολίεθρον
26506,iliad,2,585,ὅς τε Λάας ἔχω ἀνά Οἴτυλος ἀμφινέμομαι
26507,iliad,2,586,ὁ ἕ ἀδελφός ἄρχω βοή ἀγαθός Μενέλαος
26508,iliad,2,587,ἑξήκοντα ναῦς ἀπάτερθε δέ θωρήσσω
26509,iliad,2,588,ἐν δή αὐτός κίω ἑός προθυμία πείθω
26510,iliad,2,589,ὀτρύνω πόλεμος δέ μάλιστα δέ ἵημι θυμός
26511,iliad,2,590,τίνω Ἑλένη ὅρμημα τε στοναχή τε
26512,iliad,2,591,ὁ δέ Πύλος τος νέμω καί Ἀρήνη ἐρατεινός
26513,iliad,2,592,καί Θρύον Ἀλφειός πόρος καί ἐυκτίτος Αἰπύνω
26514,iliad,2,593,καί Κυπαρίσσης καί Ἀμφιγένεια ναίω
26515,iliad,2,594,καί Πτελεός καί Ἕλος καί Δώριον ἔνθα τε Μοῦσα
26516,iliad,2,595,ἀντάω Θάμυρις ὁ Θρᾷξ παύω ἀοιδή
26517,iliad,2,596,Οἰχαλίηθεν εἶμι πάρνυμι Εὔρυτος Οἰχαλιεύς
26518,iliad,2,597,στεῦμαι γάρ εὔχομαι νικάω εἰ πέρ ἄν αὐτός
26519,iliad,2,598,Μοῦσα ἀείδω κόρη Ζεύς αἰγίοχος
26520,iliad,2,599,ὁ δέ χολόω πηρός τίθημι ἀτάρ ἀοιδή
26521,iliad,2,600,θεσπέσιος ἀφαιρέω καί ἐκλανθάνω κιθαριστύς
26522,iliad,2,601,ὁ αὖθε ἡγεμονεύω Γερήνιος ἱππότης Νέστωρ
26523,iliad,2,602,ὁ δή ἐνενήκοντα γλαφυρός ναῦς στιχάομαι
26524,iliad,2,603,ὁ δή ἔχω Ἀρκαδία ὑπό Κυλλήνη ὄρος αἰπύς
26525,iliad,2,604,Αἰπύτιος παρά τύμβος ἵημι ἀνήρ ἀγχιμαχητός
26526,iliad,2,605,ὁ Φενεός τος νέμω καί Ὀρχομενός πολύμηλος
26527,iliad,2,606,Ῥίπη τε Στρατία τε καί ἠνεμόεις Ἐνίσπη
26528,iliad,2,607,καί Τεγέα ἔχω καί Μαντινεύς ἐρατεινός
26529,iliad,2,608,Στύμφηλος τ ἔχω καί Παρρασία νέμω
26530,iliad,2,609,ὁ ἄρχω Ἀγκαῖος παῖς κρείων Ἀγαπήνωρ
26531,iliad,2,610,ἑξήκοντα ναῦς πολύς ἑός ἐν ναῦς ἕκαστος
26532,iliad,2,611,Ἀρκάς ἀνήρ βαίνω ἐπίσταμαι πολεμίζω
26533,iliad,2,612,αὐτός γάρ σφεῖς δίδωμι ἄναξ ἀνήρ Ἀγαμέμνων
26534,iliad,2,613,ναῦς εὔσελμος περάω ἐπί οἶνοψ πόντος
26535,iliad,2,614,Ἀτρείδης ἐπεί οὐ σφεῖς θαλάσσιος ἔργον μέλω
26536,iliad,2,615,ὁ δή ἄρα Βουπράσιοι τε καί Ἤλις δῖος ναίω
26537,iliad,2,616,ὅσος ἐάω Ὑρμίνη καί Μύρσις εἰσχατάω
26538,iliad,2,617,πέτρα τ Ὠλενίη καί Ἀλήσιος ἐντός ἔργω
26539,iliad,2,618,ὁ αὖ τέσσαρες ἀρχός εἰμί δέκα ἑός ἀνήρ ἕκαστος
26540,iliad,2,619,ναῦς ἕπομαι θοός πολύς ζόν μβαίνω Ἐπειός
26541,iliad,2,620,ὁ μέν ἄρα Ἀμφίμαχος καί Θάλπιος ἡγέομαι
26542,iliad,2,621,υἱός ὁ μέν Κτέατος ὁ ζόν ἄρα Εὔρυτος Ἀκτόριον ε
26543,iliad,2,622,ὁ δή Ἀμαρυγκείδης ἄρχω κρατερός Διώρης
26544,iliad,2,623,ὁ δέ τέρσαμτι ἄρχω Πολύξεινος θεοειδής
26545,iliad,2,624,υἱός Ἀγασθένης Αὐγηιάδης ἄναξ
26546,iliad,2,625,ὁ δι ἐκ Δουλίχιος Ἐχίνη ἑός ἱέρα
26547,iliad,2,626,νῆσος ὁ ναίω πέραν ἅλς ᾍδις ἄντα
26548,iliad,2,627,ὁ αὖθε ἡγεμονεύω Μέγης ἀτάλαντος Ἄρης
26549,iliad,2,628,Φυλείδης ὅς τίκτω Ζεύς φίλος ἱππότης Φυλεύς
26550,iliad,2,629,ὅς ποτέ Δουλίχιος ἑός ἀποναίνομαι πατήρ χολόω
26551,iliad,2,630,ὁ δή ἅμα τεσσαράκοντα μέλας ναῦς ἕπομαι
26552,iliad,2,631,ἀτάρ Ὀδυσσεύς ἄγω Κεφαλλήν μεγάθυμος
26553,iliad,2,632,ὅς ἄων Ἰθάκη ἔχω καί Νήριτος εἰνοσίφυλλος
26554,iliad,2,633,καί Κροκύλος νέμω καί Αἰγίλιψ τραχύς
26555,iliad,2,634,ὅς τε Ζάκυνθος ἔχω ἠδ ὁ Σάμος ἀμφινέμομαι
26556,iliad,2,635,ὅς τ ἤπειρος ἔχω ἠώς ἀντιπέραιος νέμω
26557,iliad,2,636,ὁ μέν Ὀδυσσεύς ἄρχω Ζεύς μῆτις ἀτάλαντος
26558,iliad,2,637,ὁ δή ἅμα ναῦς ἕπομαι δυώδεκα μιλτοπάρῃος
26559,iliad,2,638,Αἰτωλός δι ἡγέομαι Θόας Ἀνδραίμων υἱός
26560,iliad,2,639,ὁ Πλευρώ νέμω καί Ὤλενον ἠδέ Πυλήνη
26561,iliad,2,640,χαλκίς μιμέω ἀγχίαλος Καλυδῶν τε πετρήεις
26562,iliad,2,641,οὐ γάρ ἔτι Οἰνεύς μεγαλήτωρ υἱός εἰμί
26563,iliad,2,642,οὐ ἄρα ἔτι αὐτός εἰμί θνήσκω δέ ξανθός Μελέαγρος
26564,iliad,2,643,ὁ δή ἐπί πάν τέλλω ἀνάσσω Αἰτωλός
26565,iliad,2,644,ὁ δή ἅμα τεσσαράκοντα μέλας ναῦς ἕπομαι
26566,iliad,2,645,Κρής δή Ἰδομενεύς δόρυ κλυτός ἡγεμονεύω
26567,iliad,2,646,ὁ Κνωσός τος ἔχω Γόρτυς τε τειχιόεις
26568,iliad,2,647,Λύκτος Μίλητος τε καί ἀργινόεις Λύκαστος
26569,iliad,2,648,Φαιστός τε Ῥύτιον τε πόλις εὖ ναιετάω
26570,iliad,2,649,ἄλλος τί ὁ Κρήτη ἑκατόμπολις ἀμφινέμομαι
26571,iliad,2,650,ὁ μέν ἄρα Ἰδομενεύς δόρυ κλυτός ἡγεμονεύω
26572,iliad,2,651,Μηριόνης μιμέω ἀτάλαντος Ἐνυάλιος ἀνδρειφόντης
26573,iliad,2,652,ὁ δι ἀνά ὀγδοήκοντα μέλας ναῦς ἕπομαι
26574,iliad,2,653,Τληπόλεμος δή Ἡρακλέηδας ἠΰς τε μέγας τε
26575,iliad,2,654,ἐκ Ῥόδος ἐννέα ναῦς ἄγω Ῥοδίος ἀγέρωχος
26576,iliad,2,655,ὁ Ῥόδος ἀμφινέμομαι διά θρίξ κοσμέω
26577,iliad,2,656,Λίνδος Ἰηλυσός τε καί ἀργινόεις Κάμειρος
26578,iliad,2,657,ὁ μέν Τληπόλεμος δόρυ κλυτός ἡγεμονεύω
26579,iliad,2,658,ὅς τίκτω Ἀστυόχεια βία Ἡράκλειος
26580,iliad,2,659,ὁ ἄγω ἐκ Ἐφύρα ποταμός ἀπό Σελλήεις
26581,iliad,2,660,πέρθω ἄστυ πολύς Διοτρεφής αἰζηός
26582,iliad,2,661,Τληπόλεμος δή ἐπεί οὖν τρέπω ἐν μέγαρον εὔπηκτος
26583,iliad,2,662,αὐτίκα πατήρ ἑός φίλος μήτηρ κατακτείνω
26584,iliad,2,663,ἤδη γηράσκω Λικύμνιος ὄζος Ἄρης
26585,iliad,2,664,αἶψα δέ ναῦς πήγνυμι πολύς ζόν ὁ γε λαός ἀγείρω
26586,iliad,2,665,βαίνω φεύγω ἐπί πόντος ἀπειλέω γάρ ὁ ἄλλος
26587,iliad,2,666,υἱός υἱωνός τε βία Ἡράκλειος
26588,iliad,2,667,ἀτάρ ὁ ξός εἰς Ῥόδος ἵκω ἀλάομαι ἄλγος πάσχω
26589,iliad,2,668,τριχθά δέ οἰκέω καταφυλαδόν ἠδέ φιλέω
26590,iliad,2,669,ἐκ Ζεύς ὅς τε θεός καί ἄνθρωπος ἀνάσσω
26591,iliad,2,670,καί σφεῖς θεσπέσιος πλοῦτος καταχεύω Κρονίων
26592,iliad,2,671,νιρεύς αὖ Σύμηθεν ἄγω τρεῖς ναῦς ἴσος
26593,iliad,2,672,νιρεύς Ἀγλάια υἱός Χάροπος τος ἄναξ
26594,iliad,2,673,Νιρεύς ὅς καλός ἀνήρ ὑπό Ἴλιος ἔρχομαι
26595,iliad,2,674,ὁ ἄλλος Δαναοί μιμέομαι ἀμύμων Πηλείων
26596,iliad,2,675,ἀλλά ἀλαπαδνός εἰμί παῦρος δέ ἕ ἕπομαι λαός
26597,iliad,2,676,ὁ δή ἄρα Νίσυρος τος ἔχω Κράπαθος τε Κάσος τε
26598,iliad,2,677,καί Κῶς Εὐρύπυλος πόλις νῆσος τε Καλύδνας
26599,iliad,2,678,ὁ αὖ Φείδιππος τε καί Ἄντιφος ἡγέομαι
26600,iliad,2,679,Θεσσαλός υἱός δύο Ἡρακλέης ἄναξ
26601,iliad,2,680,ὁ δέ τριάκοντα γλαφυρός ναῦς στιχάομαι
